	chromosome	start	end
13072	19	16744614	16746080
13073	19	16750778	16751479
13074	19	16771938	16800840
13075	19	16830787	16928774
13076	19	16912237	16912525
13077	19	16940211	16991164
13078	19	16954836	16957284
13079	19	16999671	17003417
13080	19	17003758	17137625
13081	19	17119999	17124270
13082	19	17160539	17186435
13083	19	17162804	17165897
13084	19	17186591	17325346
13085	19	17206228	17210117
13086	19	17263398	17278861
13087	19	17288320	17289285
13088	19	17317947	17318819
13089	19	17326155	17330638
13090	19	17337013	17340028
13091	19	17342692	17356749
13092	19	17346749	17366257
13093	19	17359985	17393595
13094	19	17378159	17392058
13095	19	17378227	17393775
13096	19	17392454	17398455
13097	19	17402940	17421045
13098	19	17403418	17417652
13099	19	17407005	17407504
13100	19	17420327	17434110
13101	19	17434032	17445638
13102	19	17445729	17453544
13103	19	17462257	17488159
13104	19	17471741	17473562
13105	19	17513748	17516457
13106	19	17516531	17544533
13107	19	17525066	17533133
13108	19	17530114	17530583
13109	19	17546318	17559376
13110	19	17547420	17571613
13111	19	17566234	17571763
13112	19	17579578	17616977
13113	19	17622438	17632097
13114	19	17629139	17631374
13115	19	17634110	17664648
13116	19	17666403	17693971
13117	19	17712137	17799401
13118	19	17724531	17725239
13119	19	17830051	17845325
13120	19	17838649	17845322
13121	19	17858527	17899377
13122	19	17905637	17923891
13123	19	17927321	17932383
13124	19	17935589	17958880
13125	19	17970685	17974962
13126	19	17982782	18005983
13127	19	18043825	18054800
13128	19	18062102	18110889
13129	19	18111941	18124911
13130	19	18169805	18209754
13131	19	18208603	18262502
13132	19	18255332	18262501
13133	19	18263928	18281350
13134	19	18263968	18288927
13135	19	18283972	18288927
13136	19	18303992	18307758
13137	19	18307594	18314884
13138	19	18315540	18331290
13139	19	18318771	18366229
13140	19	18367908	18385319
13141	19	18390563	18392432
13142	19	18417040	18434084
13143	19	18451397	18480760
13144	19	18485541	18499986
13145	19	18501954	18508427
13146	19	18529674	18545372
13147	19	18545198	18549111
13148	19	18552229	18554407
13149	19	18553473	18632937
13150	19	18642423	18643442
13151	19	18642561	18654887
13152	19	18643718	18646998
13153	19	18668572	18680197
13154	19	18668585	18672370
13155	19	18679316	18680185
13156	19	18682540	18688360
13157	19	18683030	18718551
13158	19	18699495	18703146
13159	19	18718240	18731849
13160	19	18747775	18781309
13161	19	18794487	18893004
13162	19	18893583	18902123
13163	19	18942747	18979045
13164	19	18979361	19006905
13165	19	18979361	19007536
13166	19	18992489	18994185
13167	19	19010323	19030206
13168	19	19017822	19045206
13169	19	19030484	19039436
13170	19	19040010	19052070
13171	19	19051131	19057640
13172	19	19101697	19144832
13173	19	19101702	19104419
13174	19	19144384	19170563
13175	19	19174808	19223697
13176	19	19229978	19249322
13177	19	19256376	19302967
13178	19	19256377	19303400
13179	19	19287712	19303400
13180	19	19303008	19312678
13181	19	19312225	19314233
13182	19	19322782	19363042
13183	19	19366450	19373605
13184	19	19375173	19384200
13185	19	19386827	19431653
13186	19	19431490	19469563
13187	19	19496635	19619740
13188	19	19512788	19513412
13189	19	19623227	19626838
13190	19	19626545	19644285
13191	19	19627036	19646885
13192	19	19627036	19648390
13193	19	19649057	19657468
13194	19	19672522	19729725
13195	19	19717159	19719469
13196	19	19734477	19739739
13197	19	19740285	19754476
13198	19	19756007	19774502
13199	19	19779605	19794318
13200	19	19821280	19843906
13201	19	19896648	19932560
13202	19	19899564	19901340
13203	19	19976695	20005483
13204	19	20003242	20006656
13205	19	20011722	20046384
13206	19	20047769	20048639
13207	19	20107867	20150315
13208	19	20188803	20237885
13209	19	20236186	20432114
13210	19	20278037	20311299
13211	19	20718631	20748615
13212	19	20802867	20844402
13213	19	20959110	20991922
13214	19	21106028	21133503
13215	19	21203426	21242856
13216	19	21264965	21308073
13217	19	21324827	21373034
13218	19	21473962	21512227
13219	19	21541732	21562104
13220	19	21579921	21610375
13221	19	21587961	21674068
13222	19	21679484	21739072
13223	19	21737442	21752039
13224	19	21905568	21950430
13225	19	21987752	22034927
13226	19	22115760	22193751
13227	19	22235254	22274282
13228	19	22361893	22379753
13229	19	22469210	22499978
13230	19	22573821	22715287
13231	19	22703797	22710751
13232	19	22817126	22850472
13233	19	22848354	22899793
13234	19	22939007	22966909
13235	19	23158270	23185978
13236	19	23258012	23330021
13237	19	23404401	23433192
13238	19	23487793	23578362
13239	19	23506770	23511903
13240	19	23708433	23870022
13241	19	23921997	23941693
13242	19	23945807	24010937
13243	19	24097678	24127961
13244	19	24101883	24140732
13245	19	24110590	24112089
13246	19	24216276	24312654
13247	19	29698173	29704448
13248	19	29980682	30017855
13249	19	30017406	30055386
13250	19	30094924	30108144
13251	19	30155963	30166364
13252	19	30191721	30206364
13253	19	30302805	30315215
13254	19	30414551	30506611
13255	19	30710573	30719622
13256	19	30719197	31204445
13257	19	31640362	31640757
13258	19	31765851	31840453
13259	19	31839787	31908700
13260	19	32836500	32878573
13261	19	32880956	32896466
13262	19	32895915	32896466
13263	19	32896449	32976801
13264	19	33071974	33078358
13265	19	33087913	33167503
13266	19	33157204	33164116
13267	19	33166313	33169206
13268	19	33182867	33204702
13269	19	33210659	33320483
13270	19	33321415	33360672
13271	19	33322201	33324074
13272	19	33369902	33462897
13273	19	33463115	33469128
13274	19	33469499	33555794
13275	19	33571786	33621448
13276	19	33622996	33666701
13277	19	33668509	33698694
13278	19	33668962	33669557
13279	19	33698035	33698545
13280	19	33699570	33716756
13281	19	33708723	33712076
13282	19	33790840	33792074
13283	19	33790840	33793470
13284	19	33792185	33792846
13285	19	33793763	33795960
13286	19	33864236	33873592
13287	19	33877856	34012700
13288	19	34112861	34264414
13289	19	34286838	34306668
13290	19	34663409	34720420
13291	19	34745442	34846491
13292	19	34839261	34850317
13293	19	34850385	34893061
13294	19	34887220	34900269
13295	19	34895289	34917073
13296	19	34917017	34919178
13297	19	34919257	34960853
13298	19	34971874	34997258
13299	19	35084234	35166604
13300	19	35129027	35131594
13301	19	35168544	35177302
13302	19	35225060	35233777
13303	19	35248981	35264134
13304	19	35417807	35436074
13305	19	35447258	35454953
13306	19	35485688	35517375
13307	19	35489137	35491074
13308	19	35505865	35516239
13309	19	35521588	35531352
13310	19	35527238	35527964
13311	19	35531410	35557475
13312	19	35549963	35597208
13313	19	35596873	35598141
13314	19	35606732	35615228
13315	19	35615417	35633355
13316	19	35629712	35634013
13317	19	35634154	35645204
13318	19	35645633	35660786
13319	19	35715703	35719632
13320	19	35739233	35758867
13321	19	35742343	35744542
13322	19	35753749	35755707
13323	19	35759881	35770724
13324	19	35771619	35776046
13325	19	35783028	35804707
13326	19	35810164	35838258
13327	19	35821746	35822823
13328	19	35842445	35843367
13329	19	35849362	35851387
13330	19	35861831	35863855
13331	19	35934809	35942669
13332	19	35978226	35986460
13333	19	35988122	36004560
13334	19	36014269	36019253
13335	19	36024314	36036218
13336	19	36031640	36036931
13337	19	36036497	36038428
13338	19	36040945	36054560
13339	19	36103646	36116251
13340	19	36119932	36128588
13341	19	36132647	36135773
13342	19	36139125	36149763
13343	19	36157715	36169367
13344	19	36158850	36164193
13345	19	36195429	36207940
13346	19	36208921	36229779
13347	19	36230058	36233354
13348	19	36230153	36236333
13349	19	36233365	36236346
13350	19	36236015	36237911
13351	19	36236579	36245420
13352	19	36237958	36244316
13353	19	36239262	36245420
13354	19	36245467	36246391
13355	19	36245469	36248980
13356	19	36249044	36261930
13357	19	36260046	36261930
13358	19	36265434	36279724
13359	19	36290890	36304201
13360	19	36316866	36360189
13361	19	36346763	36358011
13362	19	36358801	36370693
13363	19	36378555	36393205
13364	19	36393382	36395279
13365	19	36395303	36399197
13366	19	36426260	36436669
13367	19	36486090	36487220
13368	19	36494209	36499695
13369	19	36500022	36505141
13370	19	36505410	36536874
13371	19	36505562	36524245
13372	19	36525887	36545664
13373	19	36545783	36596008
13374	19	36602104	36604613
13375	19	36604612	36606248
13376	19	36605191	36616849
13377	19	36630477	36641255
13378	19	36634983	36639250
13379	19	36641824	36643771
13380	19	36673188	36737159
13381	19	36705504	36729676
13382	19	36827162	36870101
13383	19	36868930	36869734
13384	19	36874022	36909558
13385	19	36936021	36980804
13386	19	36980551	36981942
13387	19	37001597	37019562
13388	19	37019220	37026137
13389	19	37025676	37096178
13390	19	37063972	37085610
13391	19	37095719	37119499
13392	19	37128094	37157755
13393	19	37178514	37218603
13394	19	37205285	37263727
13395	19	37264055	37267980
13396	19	37288420	37319017
13397	19	37308330	37341689
13398	19	37341263	37403931
13399	19	37379026	37407193
13400	19	37407231	37489602
13401	19	37498759	37621216
13402	19	37566015	37569507
13403	19	37582243	37583466
13404	19	37583921	37701414
13405	19	37597636	37663643
13406	19	37619581	37632542
13407	19	37672481	37709055
13408	19	37708828	37734828
13409	19	37803739	37860267
13410	19	37828138	37828645
13411	19	37861963	37883968
13412	19	37902057	37960177
13413	19	37958487	37976260
13414	19	37988063	37997948
13415	19	37997841	38039664
13416	19	38036372	38040073
13417	19	38039816	38078249
13418	19	38042308	38104998
13419	19	38045684	38085673
13420	19	38104650	38183238
13421	19	38158652	38183223
13422	19	38180766	38210089
13423	19	38187264	38210691
13424	19	38226734	38307940
13425	19	38375463	38397317
13426	19	38397868	38699012
13427	19	38454493	38455430
13428	19	38599140	38600173
13429	19	38675016	38676905
13430	19	38690476	38691574
13431	19	38701646	38720354
13432	19	38734675	38783254
13433	19	38741877	38747231
13434	19	38779791	38795550
13435	19	38794801	38795649
13436	19	38795753	38807913
13437	19	38810484	38819660
13438	19	38826415	38861589
13439	19	38852435	38853124
13440	19	38865176	38874464
13441	19	38874905	38878722
13442	19	38876162	38877399
13443	19	38879061	38886881
13444	19	38893775	38899728
13445	19	38899695	38916945
13446	19	38924339	39078204
13447	19	39017594	39019195
13448	19	39026157	39027768
13449	19	39078281	39109522
13450	19	39086986	39092334
13451	19	39109735	39127595
13452	19	39138289	39222223
13453	19	39174513	39184246
13454	19	39220827	39260544
13455	19	39228924	39230503
13456	19	39261611	39264132
13457	19	39279851	39282389
13458	19	39292311	39304004
13459	19	39306062	39322645
13460	19	39308111	39330818
13461	19	39310806	39313863
13462	19	39327028	39342987
13463	19	39335369	39336139
13464	19	39358470	39368919
13465	19	39360799	39364403
13466	19	39369197	39390502
13467	19	39390340	39399533
13468	19	39399620	39402798
13469	19	39405906	39440495
13470	19	39406044	39440495
13471	19	39421188	39423802
13472	19	39432044	39466550
13473	19	39481354	39523425
13474	19	39521076	39521963
13475	19	39574553	39602133
13476	19	39616410	39673456
13477	19	39625522	39627103
13478	19	39687601	39692524
13479	19	39693471	39694906
13480	19	39734246	39735646
13481	19	39759154	39760732
13482	19	39786965	39789313
13483	19	39797208	39805976
13484	19	39805291	39811498
13485	19	39818993	39833012
13486	19	39833036	39876350
13487	19	39876492	39881835
13488	19	39881943	39891277
13489	19	39897453	39900052
13490	19	39903225	39919054
13491	19	39923847	39926588
13492	19	39926796	39967310
13493	19	39930212	39932082
13494	19	39971052	39984422
13495	19	39989535	39999121
13496	19	40005753	40011326
13497	19	40021630	40023494
13498	19	40023052	40025062
13499	19	40028890	40030870
13500	19	40093164	40098116
13501	19	40146534	40151287
13502	19	40194946	40200084
13503	19	40221890	40228668
13504	19	40267235	40276775
13505	19	40315990	40324841
13506	19	40325098	40337054
13507	19	40353963	40440533
13508	19	40476912	40487348
13509	19	40490041	40523514
13510	19	40534167	40562116
13511	19	40575059	40596845
13512	19	40596661	40600313
13513	19	40697651	40721482
13514	19	40721965	40724306
13515	19	40728115	40732597
13516	19	40736224	40791443
13517	19	40779396	40781386
13518	19	40825443	40854434
13519	19	40854363	40886346
13520	19	40885178	40896094
13521	19	40899675	40919273
13522	19	40927499	40931932
13523	19	40946751	40950612
13524	19	40949343	40949994
13525	19	40953696	40971747
13526	19	40972148	41082370
13527	19	41082757	41097305
13528	19	41098789	41135725
13529	19	41172596	41196877
13530	19	41197434	41224112
13531	19	41223008	41246765
13532	19	41246761	41257458
13533	19	41256542	41271294
13534	19	41277553	41283395
13535	19	41277553	41292590
13536	19	41284121	41302847
13537	19	41284147	41314103
13538	19	41304901	41314338
13539	19	41307202	41404187
13540	19	41349443	41356352
13541	19	41381344	41388657
13542	19	41452252	41453355
13543	19	41497204	41524303
13544	19	41594377	41602100
13545	19	41620337	41634271
13546	19	41698954	41713444
13547	19	41725108	41767671
13548	19	41727331	41727956
13549	19	41768401	41813503
13550	19	41807492	41859816
13551	19	41816094	41830788
13552	19	41856758	41930906
13553	19	41856816	41889988
13554	19	41860326	41870078
13555	19	41884215	41930910
13556	19	41892279	41903384
13557	19	41905277	41906270
13558	19	41931264	41932142
13559	19	41931264	41934635
13560	19	41937223	41946622
13561	19	41949063	41950670
13562	19	42055886	42093197
13563	19	42125344	42133442
13564	19	42177235	42210895
13565	19	42212504	42233718
13566	19	42212531	42265190
13567	19	42254885	42276113
13568	19	42261806	42290801
13569	19	42300369	42315591
13570	19	42341148	42348760
13571	19	42348806	42356401
13572	19	42363988	42376994
13573	19	42381190	42385439
13574	19	42387228	42434302
13575	19	42460833	42463542
13576	19	42470734	42501649
13577	19	42502473	42573650
13578	19	42572629	42585701
13579	19	42582740	42584259
13580	19	42590263	42700737
13581	19	42636707	42641251
13582	19	42656721	42661675
13583	19	42702750	42724292
13584	19	42724423	42732353
13585	19	42734338	42746777
13586	19	42738735	42759284
13587	19	42746927	42749125
13588	19	42751724	42759309
13589	19	42772689	42799949
13590	19	42801185	42807698
13591	19	42806250	42814973
13592	19	42817477	42829214
13593	19	42829761	42882921
13594	19	42891171	42894439
13595	19	42901280	43156507
13596	19	42905659	42931578
13597	19	42928536	42929223
13598	19	42932440	42947200
13599	19	43011456	43065386
13600	19	43084393	43099207
13601	19	43225790	43244721
13602	19	43256838	43359843
13603	19	43370616	43383974
13604	19	43406231	43423715
13605	19	43511808	43530664
13606	19	43568363	43587197
13607	19	43670408	43690688
13608	19	43696854	43711451
13609	19	43715943	43773682
13610	19	43864837	43873122
13611	19	43905648	43922763
13612	19	43964939	43969812
13613	19	43979106	44009087
13614	19	44010871	44031396
13615	19	44029649	44040282
13616	19	44047192	44084625
13617	19	44057597	44059646
13618	19	44058844	44097188
13619	19	44078790	44079770
13620	19	44080952	44088116
13621	19	44088521	44100287
13622	19	44100544	44105309
13623	19	44100769	44118649
13624	19	44111371	44124026
13625	19	44126520	44143991
13626	19	44150247	44174699
13627	19	44220162	44224173
13628	19	44235301	44259142
13629	19	44270685	44285409
13630	19	44300081	44331358
13631	19	44331444	44353307
13632	19	44376515	44405537
13633	19	44406153	44430697
13634	19	44416781	44439430
13635	19	44455375	44471861
13636	19	44472014	44502477
13637	19	44501048	44506988
13638	19	44507100	44518078
13639	19	44529494	44537265
13640	19	44529506	44591471
13641	19	44555520	44572144
13642	19	44576297	44593766
13643	19	44598492	44612479
13644	19	44598503	44603864
13645	19	44609616	44617298
13646	19	44616334	44637027
13647	19	44645710	44663156
13648	19	44669226	44682534
13649	19	44711700	44741421
13650	19	44732882	44809199
13651	19	44754318	44779470
13652	19	44830708	44871377
13653	19	44833848	44905774
13654	19	44886459	44905774
13655	19	44921685	44952766
13656	19	44979854	45004576
13657	19	45116940	45140081
13658	19	45135500	45222031
13659	19	45147098	45166850
13660	19	45165545	45187631
13661	19	45202421	45213986
13662	19	45250962	45263301
13663	19	45281126	45303891
13664	19	45312328	45324673
13665	19	45349432	45392485
13666	19	45385284	45394133
13667	19	45393826	45406946
13668	19	45409011	45412650
13669	19	45417504	45422606
13670	19	45445495	45452820
13671	19	45445495	45452822
13672	19	45449243	45452822
13673	19	45453301	45457264
13674	19	45457842	45496599
13675	19	45504688	45541452
13676	19	45542298	45574214
13677	19	45574758	45579846
13678	19	45579768	45593649
13679	19	45582453	45594782
13680	19	45582546	45808541
13681	19	45594654	45651335
13682	19	45639251	45640235
13683	19	45653008	45663408
13684	19	45666186	45681495
13685	19	45682003	45685059
13686	19	45683080	45705702
13687	19	45690646	45720191
13688	19	45715879	45737469
13689	19	45809672	45826235
13690	19	45836692	45854778
13691	19	45842445	45842639
13692	19	45853095	45874176
